ecoregion	scenario	extinction	ex_sp	int_space	fun_space	phy_space	connectance	nodf	mod	h2	fc
pantanal	85_clim_41	48	D_nan	0.087457482	0.044281487	0.006022134	0.285714286	41.81089744	0.286378225	0.253416472	629.245413
pantanal	85_clim_41	52	B_ran	0.088942649	0.045297839	0.006126759	0.276470588	43.28166745	0.272296863	0.282070674	574.8425927
pantanal	85_clim_41	57	S_fus	0.06348844	0.043171282	0.005882888	0.297385621	43.86535854	0.269538591	0.276352153	567.5782123
pantanal	85_clim_41	62	R_dip	0.057210003	0.040065424	0.005387983	0.316176471	44.03630043	0.268497926	0.271001367	553.831359
pantanal	85_clim_41	67	L_fus	0.04481072	0.034083046	0.00555336	0.344537815	44.86458845	0.268901741	0.269141468	547.211521
pantanal	85_clim_41	71	L_pod	0.044641685	0.031828455	0.006367062	0.350574713	40.44225766	0.281666585	0.352295895	513.5686346
pantanal	85_clim_41	76	A_dyp	0.028336183	0.030966198	0.006046045	0.4	40.74189985	0.281864994	0.359519999	504.9544492
pantanal	85_clim_41	81	P_alb	NA	0.009381069	0.005520371	0.462962963	43.5560891	0.281149739	0.362525028	492.2043406
pantanal	85_clim_61	0	0	0.183471	0.063728	0.006468612	0.2136054	37.46617	0.2949837	0.2619188	686.04
pantanal	85_clim_61	5	S_con	0.142281425	0.06023815	0.006395363	0.221428571	38.32093225	0.295167429	0.259972947	681.8318534
pantanal	85_clim_61	10	E_mat	0.126330819	0.060463055	0.004572728	0.216541353	39.03199988	0.290950491	0.252702325	669.8686169
pantanal	85_clim_61	14	R_ber	0.121788841	0.059424974	0.004708867	0.223809524	39.19663058	0.290795688	0.251503185	665.5001604
pantanal	85_clim_61	19	B_pun	0.118913886	0.057590236	0.005068713	0.233613445	39.2172334	0.289856409	0.251091626	661.3591878
pantanal	85_clim_61	24	L_lat	0.118568511	0.048363282	0.004804813	0.241071429	39.17462083	0.290140027	0.252627558	657.8938638
pantanal	85_clim_61	29	P_azu	0.116442146	0.051468918	0.004338499	0.247619048	39.44268053	0.290056077	0.252755718	655.292392
pantanal	85_clim_61	33	D_min	0.107448686	0.050501527	0.0049908	0.257142857	39.22853325	0.287738006	0.255860337	649.4664176
pantanal	85_clim_61	38	A_dyp	0.10132248	0.050398538	0.005086544	0.265934066	38.78197438	0.28934166	0.257872567	642.5704917
pantanal	85_clim_61	43	L_fus	0.104020337	0.051553208	0.005351154	0.278571429	39.42208174	0.289233054	0.256772405	637.6649964
pantanal	85_clim_61	48	S_fus	0.087785958	0.052375965	0.005735046	0.296103896	39.99307082	0.288725257	0.252336086	630.7162897
pantanal	85_clim_61	52	T_typ	0.087095356	0.043732461	0.006618378	0.311428571	40.53338914	0.289068185	0.25259082	625.0096703
pantanal	85_clim_61	57	P_pla	0.063080724	0.043285551	0.00601814	0.33015873	41.92259075	0.285199592	0.249954434	615.0974165
pantanal	85_clim_61	62	D_nan	0.058487587	0.043283704	0.006130544	0.333333333	45.2509421	0.267427579	0.277686365	563.0941862
pantanal	85_clim_61	67	L_pod	0.056267331	0.04643562	0.006921456	0.341836735	39.87349326	0.287013813	0.361311963	529.6886491
pantanal	85_clim_61	71	R_dip	0.044684977	0.038476972	0.006402315	0.369047619	39.94789773	0.282275491	0.35562955	514.8232357
pantanal	85_clim_61	76	B_ran	0.028336183	0.030966198	0.006046045	0.4	40.74189985	0.281864994	0.359519999	504.9544492
pantanal	85_clim_61	81	P_alb	NA	0.009381069	0.005520371	0.462962963	43.5560891	0.281149739	0.362525028	492.2043406
pantanal	45_land_41	0	0	0.183471	0.063728	0.006468612	0.2136054	37.46617	0.2949837	0.2619188	686.04
pantanal	45_land_41	5	E_mat	0.171318578	0.064530409	0.004656706	0.208571429	38.19060257	0.29081172	0.255242475	674.1853366
pantanal	45_land_41	10	S_con	0.126330819	0.060463055	0.004572728	0.216541353	39.03199988	0.290950491	0.252702325	669.8686169
pantanal	45_land_41	14	P_azu	0.122620912	0.062513275	0.004738546	0.220634921	39.45981102	0.290894539	0.252511508	667.8217904
pantanal	45_land_41	19	R_dip	0.116813754	0.059349397	0.004639742	0.225210084	39.76888877	0.289502464	0.247159146	654.5527747
pantanal	45_land_41	24	A_dyp	0.111922906	0.058046225	0.004787327	0.230357143	39.71150431	0.292213434	0.247918502	648.6810286
pantanal	45_land_41	29	B_pun	0.111296718	0.057712435	0.004522611	0.241904762	39.70424001	0.291769192	0.24742421	644.1545985
pantanal	45_land_41	33	D_min	0.101648684	0.053373713	0.005138704	0.251020408	39.08726741	0.289520097	0.2510612	638.4476789
pantanal	45_land_41	38	P_pla	0.095103867	0.045817988	0.005429315	0.259340659	39.79614388	0.286050631	0.24907105	630.6151672
pantanal	45_land_41	43	S_fus	0.082236258	0.044750137	0.006312647	0.273809524	40.51842447	0.284633669	0.244022501	623.9725435
pantanal	45_land_41	48	T_typ	0.083217128	0.038227708	0.006253569	0.285714286	42.00045788	0.285691512	0.243538057	619.2350672
pantanal	45_land_41	52	L_lat	0.083426781	0.043462908	0.005754835	0.302857143	41.71735491	0.28542081	0.245467814	613.9243081
pantanal	45_land_41	57	R_ber	0.070425256	0.040748687	0.005337599	0.326984127	41.61148215	0.284986929	0.244424326	606.5965511
pantanal	45_land_41	62	B_ran	0.049346223	0.032789909	0.005372384	0.346428571	41.78084155	0.28546712	0.242896435	596.8323304
pantanal	45_land_41	67	L_pod	0.048921124	0.033169345	0.005392165	0.339285714	38.12759049	0.292900673	0.291003556	559.0691852
pantanal	45_land_41	71	D_nan	0.045380549	0.029934289	0.005245136	0.357142857	39.29056101	0.282692131	0.360588943	513.0106643
pantanal	45_land_41	76	L_fus	0.028336183	0.030966198	0.006046045	0.4	40.74189985	0.281864994	0.359519999	504.9544492
pantanal	45_land_41	81	P_alb	NA	0.009381069	0.005520371	0.462962963	43.5560891	0.281149739	0.362525028	492.2043406
pantanal	45_land_61	0	0	0.183471	0.063728	0.006468612	0.2136054	37.46617	0.2949837	0.2619188	686.04
pantanal	45_land_61	5	E_mat	0.171318578	0.064530409	0.004656706	0.208571429	38.19060257	0.290933675	0.255242475	674.1853366
pantanal	45_land_61	10	S_con	0.126330819	0.060463055	0.004572728	0.216541353	39.03199988	0.290950491	0.252702325	669.8686169
pantanal	45_land_61	14	P_azu	0.122620912	0.062513275	0.004738546	0.220634921	39.45981102	0.290894539	0.252511508	667.8217904
pantanal	45_land_61	19	R_dip	0.116813754	0.059349397	0.004639742	0.225210084	39.76888877	0.289502464	0.247159146	654.5527747
pantanal	45_land_61	24	A_dyp	0.111922906	0.058046225	0.004787327	0.230357143	39.71150431	0.292594628	0.247918502	648.6810286
pantanal	45_land_61	29	B_pun	0.111296718	0.057712435	0.004522611	0.241904762	39.70424001	0.291769192	0.24742421	644.1545985
pantanal	45_land_61	33	D_min	0.101648684	0.053373713	0.005138704	0.251020408	39.08726741	0.289520097	0.2510612	638.4476789
pantanal	45_land_61	38	R_ber	0.097449577	0.053040511	0.005820589	0.263736264	39.17154725	0.286949309	0.250106166	633.0914609
pantanal	45_land_61	43	T_typ	0.096851372	0.042077072	0.005684715	0.273809524	39.71174627	0.287365101	0.249780328	628.7839338
pantanal	45_land_61	48	P_pla	0.100494693	0.03839065	0.005758399	0.285714286	41.15644078	0.2862029	0.247257921	620.4326449
pantanal	45_land_61	52	L_lat	0.094156695	0.040795544	0.005341095	0.302857143	40.9109933	0.286756693	0.249547229	614.8651926
pantanal	45_land_61	57	S_fus	0.070425256	0.040748687	0.005337599	0.326984127	41.61148215	0.285154531	0.244424326	606.5965511
pantanal	45_land_61	62	B_ran	0.049346223	0.032789909	0.005372384	0.346428571	41.78084155	0.28551658	0.242896435	596.8323304
pantanal	45_land_61	67	L_pod	0.048921124	0.033169345	0.005392165	0.339285714	38.12759049	0.293346115	0.291003556	559.0691852
pantanal	45_land_61	71	L_fus	0.028669068	0.035404206	0.006233372	0.375	39.16235672	0.29246366	0.289398696	547.8917476
pantanal	45_land_61	76	D_nan	0.028336183	0.030966198	0.006046045	0.4	40.74189985	0.281864994	0.359519999	504.9544492
pantanal	45_land_61	81	P_alb	NA	0.009381069	0.005520371	0.462962963	43.5560891	0.281149739	0.362525028	492.2043406
pantanal	85_land_41	0	0	0.183471	0.063728	0.006468612	0.2136054	37.46617	0.2949837	0.2619188	686.04
pantanal	85_land_41	5	E_mat	0.171318578	0.064530409	0.004656706	0.208571429	38.19060257	0.290989834	0.255242475	674.1853366
pantanal	85_land_41	10	S_con	0.126330819	0.060463055	0.004572728	0.216541353	39.03199988	0.290950491	0.252702325	669.8686169
pantanal	85_land_41	14	A_dyp	0.120457178	0.060298864	0.004599769	0.220634921	39.0094648	0.292441162	0.253892506	664.3212414
pantanal	85_land_41	19	P_azu	0.118173307	0.062541867	0.004814481	0.225210084	39.44897727	0.292996248	0.254345214	662.1166798
pantanal	85_land_41	24	R_dip	0.111922906	0.058046225	0.004787327	0.230357143	39.71150431	0.291855158	0.247918502	648.6810286
pantanal	85_land_41	29	B_pun	0.111296718	0.057712435	0.004522611	0.241904762	39.70424001	0.291769192	0.24742421	644.1545985
pantanal	85_land_41	33	D_min	0.101648684	0.053373713	0.005138704	0.251020408	39.08726741	0.289520097	0.2510612	638.4476789
pantanal	85_land_41	38	P_pla	0.095103867	0.045817988	0.005429315	0.259340659	39.79614388	0.286050631	0.24907105	630.6151672
pantanal	85_land_41	43	T_typ	0.094526065	0.038717279	0.006856143	0.269047619	41.22040319	0.286370743	0.248555816	626.3946836
pantanal	85_land_41	48	R_ber	0.100494693	0.03839065	0.005758399	0.285714286	41.15644078	0.28644065	0.247257921	620.4326449
pantanal	85_land_41	52	L_lat	0.094156695	0.040795544	0.005341095	0.302857143	40.9109933	0.286756693	0.249547229	614.8651926
pantanal	85_land_41	57	S_fus	0.070425256	0.040748687	0.005337599	0.326984127	41.61148215	0.285154531	0.244424326	606.5965511
pantanal	85_land_41	62	L_fus	0.052540484	0.039680785	0.00555514	0.353571429	41.96466789	0.285141917	0.243047505	598.4059677
pantanal	85_land_41	67	B_ran	0.028871028	0.033281149	0.005584103	0.379591837	42.21503942	0.285371311	0.241254054	586.9583835
pantanal	85_land_41	71	D_nan	0.028354225	0.030127357	0.005427913	0.388888889	45.89844778	0.256043384	0.27069476	538.6409861
pantanal	85_land_41	76	L_pod	0.028336183	0.030966198	0.006046045	0.4	40.74189985	0.281864994	0.359519999	504.9544492
pantanal	85_land_41	81	P_alb	NA	0.009381069	0.005520371	0.462962963	43.5560891	0.281149739	0.362525028	492.2043406
pantanal	85_land_61	0	0	0.183471	0.063728	0.006468612	0.2136054	37.46617	0.2949837	0.2619188	686.04
pantanal	85_land_61	5	E_mat	0.171318578	0.064530409	0.004656706	0.208571429	38.19060257	0.290582089	0.255242475	674.1853366
pantanal	85_land_61	10	S_con	0.126330819	0.060463055	0.004572728	0.216541353	39.03199988	0.290950491	0.252702325	669.8686169
pantanal	85_land_61	14	A_dyp	0.120457178	0.060298864	0.004599769	0.220634921	39.0094648	0.292590216	0.253892506	664.3212414
pantanal	85_land_61	19	P_azu	0.118173307	0.062541867	0.004814481	0.225210084	39.44897727	0.292793432	0.254345214	662.1166798
pantanal	85_land_61	24	R_dip	0.111922906	0.058046225	0.004787327	0.230357143	39.71150431	0.292283511	0.247918502	648.6810286
pantanal	85_land_61	29	B_pun	0.111296718	0.057712435	0.004522611	0.241904762	39.70424001	0.291769192	0.24742421	644.1545985
pantanal	85_land_61	33	R_ber	0.103330958	0.056984404	0.005103022	0.253061224	39.85691726	0.28985553	0.2463411	639.0071914
pantanal	85_land_61	38	D_min	0.097449577	0.053040511	0.005820589	0.263736264	39.17154725	0.286949309	0.250106166	633.0914609
pantanal	85_land_61	43	S_fus	0.081595426	0.051513845	0.005775895	0.278571429	39.93040683	0.287958779	0.244947912	626.6158876
pantanal	85_land_61	48	L_lat	0.078272535	0.052735618	0.005360278	0.293506494	39.59490232	0.288261036	0.247151563	621.5991536
pantanal	85_land_61	52	L_fus	0.076852045	0.053107854	0.005585852	0.311428571	40.08336434	0.288424029	0.245989791	615.5886168
pantanal	85_land_61	57	P_pla	0.049671606	0.042939912	0.005409872	0.33015873	40.78097879	0.284827929	0.243612336	606.026594
pantanal	85_land_61	62	T_typ	0.052540484	0.039680785	0.00555514	0.353571429	41.96466789	0.285141917	0.243047505	598.4059677
pantanal	85_land_61	67	L_pod	0.049420461	0.041917248	0.006213067	0.348214286	38.41772589	0.291817804	0.289809919	560.536744
pantanal	85_land_61	71	D_nan	0.044684977	0.038476972	0.006402315	0.369047619	39.94789773	0.281103061	0.35562955	514.8232357
pantanal	85_land_61	76	B_ran	0.028336183	0.030966198	0.006046045	0.4	40.74189985	0.281864994	0.359519999	504.9544492
pantanal	85_land_61	81	S_acu	NA	0.023291804	0.007052036	0.480769231	47.7830528	0.257060623	0.295726287	482.1914455
atlantic_forest	random	0	0	0.1999581	0.06392921	0.005607579	0.2083333	37.08477	0.3170443	0.2908586	136.2003
atlantic_forest	random	6	L_pod	0.190153149	0.065678069	0.006566038	0.2125	33.39955416	0.309316054	0.305027289	649.789543
atlantic_forest	random	11	B_ran	0.20097005	0.065257971	0.006479938	0.213815789	33.60602478	0.311222113	0.306359847	643.7816005
atlantic_forest	random	17	S_acu	0.198512949	0.065605187	0.00635399	0.222222222	35.24853001	0.301293715	0.28492355	629.4609007
atlantic_forest	random	22	R_dip	0.190054079	0.060057158	0.007139653	0.233333333	37.13360122	0.295542599	0.272777598	613.6125384
atlantic_forest	random	28	L_cha	0.192811529	0.07408707	0.005813633	0.252604167	28.29113647	0.272212629	0.318853224	504.8283223
atlantic_forest	random	33	S_con	0.139290226	0.070623816	0.006199567	0.263888889	28.97626433	0.269447091	0.313652647	501.0501482
atlantic_forest	random	39	P_alb	0.139751837	0.070405465	0.006336116	0.276397516	31.36552401	0.263870909	0.311298043	498.8957584
atlantic_forest	random	44	E_mat	0.106240153	0.067789605	0.004919928	0.260869565	33.89728097	0.230126009	0.279964412	486.8812453
atlantic_forest	random	50	R_ber	0.090939443	0.063105473	0.004589124	0.27173913	34.54371299	0.222941054	0.270524699	482.35917
atlantic_forest	random	56	T_typ	0.085287102	0.053543068	0.004777204	0.276679842	35.91540404	0.223629335	0.265548434	479.301271
atlantic_forest	random	61	L_lim	0.061244089	0.050763845	0.00530802	0.289473684	29.84733245	0.241230098	0.364767754	160.9907323
atlantic_forest	random	67	P_azu	0.060139164	0.043109278	0.004737128	0.292397661	31.39636531	0.23206248	0.368037539	159.7000133
atlantic_forest	random	72	S_fus	0.049935382	0.03420688	0.004297692	0.309210526	31.354391	0.220819816	0.351947471	155.021803
atlantic_forest	random	78	L_lat	0.049723939	0.048475224	0.004389795	0.323308271	31.82043651	0.205035824	0.349910847	152.1987655
chaco	random	0	0	0.2343768	0.04931843	0.004736432	0.2134615	44.0493	0.285038	0.2596836	302.7442
chaco	random	5	L_fus	0.234714733	0.048939852	0.00473587	0.218623482	44.31336724	0.285577007	0.261042398	301.6265841
chaco	random	10	B_pun	0.202152319	0.047481422	0.004860229	0.222222222	45.37645612	0.287163614	0.259919228	297.6942349
chaco	random	15	L_cha	0.200785172	0.047481422	0.005236093	0.219251337	33.60677772	0.375354686	0.366862506	188.3816065
chaco	random	20	P_mot	0.195656593	0.039581785	0.006699904	0.221590909	34.0474973	0.381105131	0.370542861	185.6845377
chaco	random	25	B_ran	0.194564691	0.039182941	0.006792636	0.23030303	34.70437962	0.376777224	0.372030322	183.303413
chaco	random	30	P_alb	0.194341883	0.038635307	0.007064613	0.243506494	35.45843477	0.373001624	0.36965562	179.9934819
chaco	random	35	L_ele	0.190312797	0.040362597	0.006501946	0.251748252	35.96585543	0.375299261	0.372069214	177.3947535
chaco	random	40	E_mat	0.123255918	0.04304346	0.006141056	0.268939394	36.96808336	0.368094576	0.366404333	173.4623073
chaco	random	45	S_nas	0.100571966	0.043869433	0.006158634	0.285123967	36.93014251	0.366892252	0.367038853	170.7286868
chaco	random	50	L_buf	0.091279674	0.045175576	0.005653541	0.266666667	31.23467165	0.404719166	0.423703161	162.7727239
chaco	random	55	R_dip	0.083543902	0.057244169	0.005784323	0.304093567	37.0845794	0.321593927	0.349990506	129.4904333
chaco	random	60	D_nan	0.083179995	0.056562701	0.006136181	0.282894737	35.4091888	0.359315363	0.42777673	115.0281875
chaco	random	65	L_lim	0.072656251	0.053455932	0.005688196	0.321428571	26.34099617	0.353942827	0.492085305	53.95307195
chaco	random	70	L_pod	0.074452009	0.04911047	0.006861767	0.318181818	23.21428571	0.377049286	0.547314937	50.00954513
chaco	random	75	S_con	0.046670274	0.038640321	0.007941796	0.34	27.87878788	0.320790949	0.521967575	44.50884778
pantanal	random	0	0	0.183471	0.063728	0.006468612	0.2136054	37.46617	0.2949837	0.2619188	686.04
pantanal	random	5	P_azu	0.181928085	0.064053513	0.006735329	0.217142857	38.00256202	0.295039641	0.262041068	684.1847253
pantanal	random	10	S_nas	0.182787118	0.064321291	0.006792524	0.218045113	38.53894637	0.29606219	0.26257609	679.4916403
pantanal	random	14	B_ran	0.201607491	0.064120444	0.006635788	0.220634921	38.77480641	0.297311468	0.2605322	673.1682241
pantanal	random	19	L_cha	0.202001822	0.064719467	0.006072692	0.215073529	33.12178196	0.338938791	0.328440147	609.0804854
pantanal	random	24	S_con	0.140142548	0.06057504	0.006047244	0.224609375	34.14249306	0.338762647	0.325421211	604.9129043
pantanal	random	29	D_nan	0.13948276	0.060710135	0.006221779	0.212903226	33.15922382	0.350590526	0.386419165	547.408225
pantanal	random	33	D_min	0.140792519	0.057069392	0.006319124	0.218894009	32.74062568	0.349180352	0.396766053	542.3241025
pantanal	random	38	T_typ	0.139927433	0.058044679	0.00640179	0.223325062	33.20172257	0.348910094	0.397686293	539.9971836
pantanal	random	43	A_dyp	0.124088424	0.059373936	0.006568702	0.228494624	32.95968156	0.349825615	0.407879714	535.3325117
pantanal	random	48	B_pun	0.124273279	0.056016745	0.006668866	0.24340176	33.21696359	0.348200442	0.412628279	531.4827396
pantanal	random	52	L_lat	0.120577642	0.045695802	0.006551389	0.25483871	33.10279263	0.347628816	0.421975813	528.5308459
pantanal	random	57	E_mat	0.089277494	0.045538457	0.005818266	0.251851852	34.64513194	0.337823423	0.417977251	516.6358097
pantanal	random	62	S_acu	0.093208494	0.045889616	0.006031389	0.267241379	36.97004608	0.317935482	0.396876541	502.9801352
pantanal	random	67	L_pod	0.083736841	0.03996574	0.007068615	0.278911565	17.72727273	0.211320387	0.604008262	426.1426941
pantanal	random	71	S_fus	0.077155939	0.040280117	0.007270284	0.316666667	19.32520325	0.191906294	0.607153272	421.8403675
pantanal	random	76	L_fus	0.050624123	0.038647015	0.005336502	0.377777778	23.26175869	0.180228112	0.601753092	419.205627
pantanal	random	81	P_pla	0.011792157	0.034900275	0.005539151	0.426470588	23.02816901	0.151994288	0.668713031	411.940428
cerrado	random	0	0	0.2015737	0.0483203	0.004906738	0.2236842	20.955	0.3079148	0.3353672	118.6157
cerrado	random	5	B_pun	0.191522807	0.048256422	0.005396488	0.224537037	22.54943709	0.303675281	0.332686493	116.4199688
cerrado	random	11	L_lab	0.188509239	0.064327024	0.005206726	0.227621483	23.7957986	0.292543647	0.32524171	111.9705073
cerrado	random	16	P_sau	0.178000567	0.064651225	0.006199163	0.247159091	25.34317534	0.293554892	0.316730552	109.8142788
cerrado	random	21	P_mot	0.169338975	0.067243935	0.006350909	0.257575758	25.50730519	0.295646592	0.315338012	107.4742477
cerrado	random	26	B_ran	0.180011664	0.05315639	0.006874055	0.25170068	24.34148078	0.299293203	0.329288278	101.4088516
cerrado	random	32	P_dun	0.137836418	0.058957832	0.004992919	0.263736264	24.70527447	0.297176058	0.325688958	99.92240698
cerrado	random	37	P_alb	0.129665555	0.055735405	0.005205464	0.281746032	24.24560041	0.295758471	0.321161801	96.87120901
cerrado	random	42	B_geo	0.120639843	0.055159052	0.004774882	0.320574163	28.82743363	0.283677928	0.30795206	93.77669149
cerrado	random	47	S_fus	0.115815199	0.056659458	0.004858559	0.344444444	31.87289562	0.278940743	0.294876334	89.21579305
cerrado	random	53	P_pla	0.075984876	0.050298682	0.007188767	0.358024691	31.84996221	0.277432789	0.286261628	84.64587995
cerrado	random	58	D_nan	0.076538636	0.043626324	0.006991437	0.338235294	25.58434959	0.329634655	0.374217052	61.47001137
cerrado	random	63	L_cha	0.061730612	0.043326975	0.005544431	0.352380952	27.60582011	0.325205587	0.388821551	54.37100734
cerrado	random	68	D_jim	0.027094415	0.042118934	0.006754703	0.380952381	32.12264151	0.32484121	0.379921717	51.16616552
cerrado	random	74	L_pod	0.007819881	0.034110175	0.006444384	0.436363636	26.12820513	0.304787514	0.396668702	41.46099089
cerrado	random	79	S_fut	0.006523182	0.029639482	0.007755826	0.363636364	17.75956284	0.473903888	0.691972489	30.78806465
